timestamp,left_x,left_y,right_x,right_y,head_x,head_y,center_x,center_y,eye_dx,eye_dy,head_eye_dx,head_eye_dy,frame_id_eye,frame_id_target,x,y,distance
1970-01-01 00:00:10.483333333,720,383,589,378,647,471,654,380,131,5,7,91,629,,,,
1970-01-01 00:00:10.500000000,720,383,589,379,648,471,654,381,131,4,6,90,630,,,,
1970-01-01 00:00:10.516666666,720,383,589,378,648,471,654,380,131,5,6,91,631,,,,
1970-01-01 00:00:10.533333332,720,383,589,378,647,471,654,380,131,5,7,91,632,,,,
1970-01-01 00:00:10.550000000,720,383,589,378,647,471,654,380,131,5,7,91,633,,,,
1970-01-01 00:00:10.566666667,720,383,589,378,647,471,654,380,131,5,7,91,634,,,,
1970-01-01 00:00:10.583333333,720,383,589,378,647,471,654,380,131,5,7,91,635,,,,
1970-01-01 00:00:10.600000000,720,383,589,378,647,471,654,380,131,5,7,91,636,,,,
1970-01-01 00:00:10.616666667,720,383,589,378,647,471,654,380,131,5,7,91,637,,,,
1970-01-01 00:00:10.633333333,720,383,589,378,647,471,654,380,131,5,7,91,638,,,,
1970-01-01 00:00:10.650000000,720,383,589,378,647,471,654,380,131,5,7,91,639,,,,
1970-01-01 00:00:10.666666667,720,383,589,378,647,472,654,380,131,5,7,92,640,,,,
1970-01-01 00:00:10.683333333,720,383,589,378,647,472,654,380,131,5,7,92,641,,,,
1970-01-01 00:00:10.700000000,720,383,589,378,647,472,654,380,131,5,7,92,642,,,,
1970-01-01 00:00:10.716666667,720,383,589,378,647,472,654,380,131,5,7,92,643,,,,
1970-01-01 00:00:10.733333333,720,383,589,378,647,472,654,380,131,5,7,92,644,,,,
1970-01-01 00:00:10.750000000,721,383,589,378,647,472,655,380,132,5,8,92,645,,,,
1970-01-01 00:00:10.766666667,720,383,588,379,647,472,654,381,132,4,7,91,646,,,,
1970-01-01 00:00:10.783333333,720,384,588,378,647,472,654,381,132,6,7,91,647,,,,
1970-01-01 00:00:10.800000000,719,384,588,379,647,472,653,381,131,5,6,91,648,,,,
1970-01-01 00:00:10.816666667,719,384,588,378,647,472,653,381,131,6,6,91,649,,,,
1970-01-01 00:00:10.833333333,719,384,588,378,647,472,653,381,131,6,6,91,650,,,,
1970-01-01 00:00:10.850000000,719,384,588,378,647,472,653,381,131,6,6,91,651,,,,
1970-01-01 00:00:10.866666667,719,383,588,378,647,472,653,380,131,5,6,92,652,,,,
1970-01-01 00:00:10.883333333,719,384,588,378,647,472,653,381,131,6,6,91,653,,,,
1970-01-01 00:00:10.900000000,719,384,588,378,647,472,653,381,131,6,6,91,654,,,,
1970-01-01 00:00:10.916666667,719,384,588,379,647,472,653,381,131,5,6,91,655,,,,
1970-01-01 00:00:10.933333333,719,384,588,378,647,472,653,381,131,6,6,91,656,,,,
1970-01-01 00:00:10.950000000,720,384,589,379,647,472,654,381,131,5,7,91,657,,,,
1970-01-01 00:00:10.966666667,720,384,589,378,647,472,654,381,131,6,7,91,658,,,,
1970-01-01 00:00:10.983333333,720,384,588,378,647,472,654,381,132,6,7,91,659,,,,
1970-01-01 00:00:11.000000000,720,384,589,378,647,472,654,381,131,6,7,91,660,,,,
1970-01-01 00:00:11.016666667,720,384,589,378,647,472,654,381,131,6,7,91,661,,,,
1970-01-01 00:00:11.033333333,720,384,589,378,647,472,654,381,131,6,7,91,662,,,,
1970-01-01 00:00:11.050000000,720,384,588,378,647,472,654,381,132,6,7,91,663,,,,
1970-01-01 00:00:11.066666667,720,384,588,378,647,472,654,381,132,6,7,91,664,,,,
1970-01-01 00:00:11.083333333,720,384,588,379,647,472,654,381,132,5,7,91,665,,,,
1970-01-01 00:00:11.100000000,720,384,588,378,647,472,654,381,132,6,7,91,666,,,,
1970-01-01 00:00:11.116666667,719,384,588,378,647,473,653,381,131,6,6,92,667,,,,
1970-01-01 00:00:11.133333333,719,384,588,378,647,472,653,381,131,6,6,91,668,,,,
1970-01-01 00:00:11.150000000,719,384,588,378,647,472,653,381,131,6,6,91,669,,,,
1970-01-01 00:00:11.166666667,719,384,588,378,647,472,653,381,131,6,6,91,670,,,,
1970-01-01 00:00:11.183333333,719,384,588,378,647,472,653,381,131,6,6,91,671,,,,
1970-01-01 00:00:11.200000000,719,384,588,379,646,473,653,381,131,5,7,92,672,,,,
1970-01-01 00:00:11.216666667,719,384,588,378,647,472,653,381,131,6,6,91,673,,,,
1970-01-01 00:00:11.233333333,720,384,588,378,647,472,654,381,132,6,7,91,674,,,,
1970-01-01 00:00:11.250000000,720,383,588,378,647,472,654,380,132,5,7,92,675,,,,
1970-01-01 00:00:11.266666667,720,384,588,378,647,472,654,381,132,6,7,91,676,,,,
1970-01-01 00:00:11.283333333,720,384,589,378,647,472,654,381,131,6,7,91,677,,,,
1970-01-01 00:00:11.300000000,720,384,589,378,647,472,654,381,131,6,7,91,678,,,,
1970-01-01 00:00:11.316666667,720,384,589,378,647,472,654,381,131,6,7,91,679,,,,
1970-01-01 00:00:11.333333333,720,384,589,379,647,472,654,381,131,5,7,91,680,,,,
1970-01-01 00:00:11.350000000,721,384,589,378,647,472,655,381,132,6,8,91,681,,,,
1970-01-01 00:00:11.366666667,720,384,589,378,647,472,654,381,131,6,7,91,682,,,,
1970-01-01 00:00:11.383333333,721,384,589,379,647,472,655,381,132,5,8,91,683,,,,
1970-01-01 00:00:11.400000000,723,384,591,379,648,472,657,381,132,5,9,91,684,,,,
1970-01-01 00:00:11.416666667,724,385,593,379,648,473,658,382,131,6,10,91,685,,,,
1970-01-01 00:00:11.433333333,724,384,593,379,648,472,658,381,131,5,10,91,686,,,,
1970-01-01 00:00:11.450000000,724,384,593,379,648,472,658,381,131,5,10,91,687,,,,
1970-01-01 00:00:11.466666667,723,384,592,379,648,472,657,381,131,5,9,91,688,,,,
1970-01-01 00:00:11.483333333,723,384,592,379,648,472,657,381,131,5,9,91,689,,,,
1970-01-01 00:00:11.500000000,723,383,592,379,648,472,657,381,131,4,9,91,690,,,,
1970-01-01 00:00:11.516666666,723,383,592,379,647,472,657,381,131,4,10,91,691,,,,
1970-01-01 00:00:11.533333332,723,383,592,379,647,472,657,381,131,4,10,91,692,,,,
1970-01-01 00:00:11.550000000,723,384,592,379,647,472,657,381,131,5,10,91,693,,,,
1970-01-01 00:00:11.566666667,723,383,592,378,647,472,657,380,131,5,10,92,694,,,,
1970-01-01 00:00:11.583333333,721,383,589,378,647,472,655,380,132,5,8,92,695,,,,
1970-01-01 00:00:11.600000000,720,383,588,378,647,472,654,380,132,5,7,92,696,,,,
1970-01-01 00:00:11.616666667,719,383,588,377,647,471,653,380,131,6,6,91,697,,,,
1970-01-01 00:00:11.633333333,720,383,588,378,647,472,654,380,132,5,7,92,698,,,,
1970-01-01 00:00:11.650000000,720,383,588,378,646,472,654,380,132,5,8,92,699,,,,
1970-01-01 00:00:11.666666667,720,383,588,378,647,472,654,380,132,5,7,92,700,,,,
1970-01-01 00:00:11.683333333,720,383,588,377,647,472,654,380,132,6,7,92,701,,,,
1970-01-01 00:00:11.700000000,720,383,588,378,647,472,654,380,132,5,7,92,702,,,,
1970-01-01 00:00:11.716666667,720,383,588,377,647,472,654,380,132,6,7,92,703,,,,
1970-01-01 00:00:11.733333333,720,384,589,378,647,472,654,381,131,6,7,91,704,,,,
1970-01-01 00:00:11.750000000,720,383,589,378,647,472,654,380,131,5,7,92,705,,,,
1970-01-01 00:00:11.766666667,720,383,589,377,647,472,654,380,131,6,7,92,706,,,,
1970-01-01 00:00:11.783333333,720,383,589,377,647,472,654,380,131,6,7,92,707,,,,
1970-01-01 00:00:11.800000000,720,383,588,377,647,472,654,380,132,6,7,92,708,,,,
1970-01-01 00:00:11.816666667,720,383,589,377,647,472,654,380,131,6,7,92,709,,,,
1970-01-01 00:00:11.833333333,720,383,588,378,647,472,654,380,132,5,7,92,710,,,,
1970-01-01 00:00:11.850000000,720,383,589,378,647,472,654,380,131,5,7,92,711,,,,
1970-01-01 00:00:11.866666667,720,383,589,378,647,471,654,380,131,5,7,91,712,,,,
1970-01-01 00:00:11.883333333,720,383,589,377,647,472,654,380,131,6,7,92,713,,,,
1970-01-01 00:00:11.900000000,721,383,589,377,647,472,655,380,132,6,8,92,714,,,,
1970-01-01 00:00:11.916666667,721,383,590,377,647,471,655,380,131,6,8,91,715,,,,
1970-01-01 00:00:11.933333333,723,383,592,378,648,471,657,380,131,5,9,91,716,,,,
1970-01-01 00:00:11.950000000,723,383,592,378,648,471,657,380,131,5,9,91,717,,,,
1970-01-01 00:00:11.966666667,723,383,592,378,648,471,657,380,131,5,9,91,718,,,,
1970-01-01 00:00:11.983333333,723,383,592,378,648,471,657,380,131,5,9,91,719,,,,
1970-01-01 00:00:12.000000000,723,383,592,378,648,471,657,380,131,5,9,91,720,,,,
1970-01-01 00:00:12.016666667,723,383,592,379,648,471,657,381,131,4,9,90,721,,,,
1970-01-01 00:00:12.033333333,722,384,592,378,648,471,657,381,130,6,9,90,722,,,,
1970-01-01 00:00:12.050000000,723,383,592,378,648,471,657,380,131,5,9,91,723,,,,
1970-01-01 00:00:12.066666667,723,384,592,378,648,471,657,381,131,6,9,90,724,,,,
1970-01-01 00:00:12.083333333,723,383,592,378,648,471,657,380,131,5,9,91,725,,,,
1970-01-01 00:00:12.100000000,722,384,592,378,648,472,657,381,130,6,9,91,726,,,,
1970-01-01 00:00:12.116666667,723,383,592,378,648,471,657,380,131,5,9,91,727,,,,
1970-01-01 00:00:12.133333333,722,384,592,378,648,471,657,381,130,6,9,90,728,,,,
1970-01-01 00:00:12.150000000,722,383,591,378,648,471,656,380,131,5,8,91,729,,,,
1970-01-01 00:00:12.166666667,718,384,587,377,647,471,652,380,131,7,5,91,730,,,,
1970-01-01 00:00:12.183333333,717,383,586,378,647,471,651,380,131,5,4,91,731,,,,
1970-01-01 00:00:12.200000000,717,383,586,377,647,471,651,380,131,6,4,91,732,,,,
1970-01-01 00:00:12.216666667,717,384,586,377,647,471,651,380,131,7,4,91,733,,,,
1970-01-01 00:00:12.233333333,716,384,585,377,647,471,650,380,131,7,3,91,734,,,,
1970-01-01 00:00:12.250000000,716,383,584,377,646,471,650,380,132,6,4,91,735,,,,
1970-01-01 00:00:12.266666667,711,383,581,377,646,471,646,380,130,6,0,91,736,,,,
1970-01-01 00:00:12.283333333,711,383,581,376,646,471,646,379,130,7,0,92,737,,,,
1970-01-01 00:00:12.300000000,711,383,581,376,646,471,646,379,130,7,0,92,738,,,,
1970-01-01 00:00:12.316666667,712,383,581,376,646,470,646,379,131,7,0,91,739,,,,
1970-01-01 00:00:12.333333333,711,383,581,376,646,471,646,379,130,7,0,92,740,,,,
1970-01-01 00:00:12.350000000,711,383,581,376,646,470,646,379,130,7,0,91,741,,,,
1970-01-01 00:00:12.366666667,711,383,581,376,646,470,646,379,130,7,0,91,742,,,,
1970-01-01 00:00:12.383333333,711,383,581,376,646,470,646,379,130,7,0,91,743,,,,
1970-01-01 00:00:12.400000000,712,383,582,376,646,470,647,379,130,7,1,91,744,,,,
1970-01-01 00:00:12.416666667,712,383,583,376,646,470,647,379,129,7,1,91,745,,,,
1970-01-01 00:00:12.433333333,713,383,582,376,646,470,647,379,131,7,1,91,746,,,,
1970-01-01 00:00:12.450000000,713,383,582,376,646,470,647,379,131,7,1,91,747,,,,
1970-01-01 00:00:12.466666667,713,383,583,376,646,470,648,379,130,7,2,91,748,,,,
1970-01-01 00:00:12.483333333,713,383,582,376,646,470,647,379,131,7,1,91,749,,,,
1970-01-01 00:00:12.500000000,713,383,582,376,646,470,647,379,131,7,1,91,750,,,,
1970-01-01 00:00:12.516666666,713,382,582,376,646,470,647,379,131,6,1,91,751,,,,
1970-01-01 00:00:12.533333332,713,382,582,376,646,470,647,379,131,6,1,91,752,,,,
1970-01-01 00:00:12.550000000,714,382,583,376,646,470,648,379,131,6,2,91,753,,,,
1970-01-01 00:00:12.566666667,714,382,583,376,646,470,648,379,131,6,2,91,754,,,,
1970-01-01 00:00:12.583333333,714,382,583,376,646,470,648,379,131,6,2,91,755,,,,
1970-01-01 00:00:12.600000000,714,382,583,376,646,470,648,379,131,6,2,91,756,,,,
1970-01-01 00:00:12.616666667,713,382,583,376,646,470,648,379,130,6,2,91,757,,,,
1970-01-01 00:00:12.633333333,713,382,583,376,646,470,648,379,130,6,2,91,758,,,,
1970-01-01 00:00:12.650000000,714,382,583,376,646,470,648,379,131,6,2,91,759,,,,
1970-01-01 00:00:12.666666667,714,382,584,375,646,470,649,378,130,7,3,92,760,,,,
1970-01-01 00:00:12.683333333,718,381,588,374,647,469,653,377,130,7,6,92,761,,,,
1970-01-01 00:00:12.700000000,718,381,588,375,647,469,653,378,130,6,6,91,762,,,,
1970-01-01 00:00:12.716666667,718,381,587,374,647,469,652,377,131,7,5,92,763,,,,
1970-01-01 00:00:12.733333333,719,381,587,375,647,469,653,378,132,6,6,91,764,,,,
1970-01-01 00:00:12.750000000,719,381,588,375,647,469,653,378,131,6,6,91,765,,,,
1970-01-01 00:00:12.766666667,719,381,587,375,647,469,653,378,132,6,6,91,766,,,,
1970-01-01 00:00:12.783333333,719,381,588,374,647,469,653,377,131,7,6,92,767,,,,
1970-01-01 00:00:12.800000000,719,381,588,375,647,469,653,378,131,6,6,91,768,,,,
1970-01-01 00:00:12.816666667,719,381,588,375,647,469,653,378,131,6,6,91,769,,,,
1970-01-01 00:00:12.833333333,719,381,588,375,647,469,653,378,131,6,6,91,770,,,,
1970-01-01 00:00:12.850000000,719,381,588,375,647,469,653,378,131,6,6,91,771,,,,
1970-01-01 00:00:12.866666667,719,381,588,375,647,470,653,378,131,6,6,92,772,,,,
1970-01-01 00:00:12.883333333,719,381,588,375,647,470,653,378,131,6,6,92,773,,,,
1970-01-01 00:00:12.900000000,715,383,584,377,647,470,649,380,131,6,2,90,774,,,,
1970-01-01 00:00:12.916666667,714,383,583,377,646,470,648,380,131,6,2,90,775,,,,
1970-01-01 00:00:12.933333333,714,382,583,376,646,470,648,379,131,6,2,91,776,,,,
1970-01-01 00:00:12.950000000,714,382,583,376,646,470,648,379,131,6,2,91,777,,,,
1970-01-01 00:00:12.966666667,713,382,583,376,646,470,648,379,130,6,2,91,778,,,,
1970-01-01 00:00:12.983333333,714,382,583,376,646,470,648,379,131,6,2,91,779,,,,
1970-01-01 00:00:13.000000000,714,382,583,376,646,470,648,379,131,6,2,91,780,,,,
1970-01-01 00:00:13.016666667,713,382,583,376,646,470,648,379,130,6,2,91,781,,,,
1970-01-01 00:00:13.033333333,713,382,583,376,646,470,648,379,130,6,2,91,782,,,,
1970-01-01 00:00:13.050000000,714,382,583,376,646,470,648,379,131,6,2,91,783,,,,
1970-01-01 00:00:13.066666667,714,382,583,376,646,470,648,379,131,6,2,91,784,,,,
1970-01-01 00:00:13.083333333,714,382,583,376,646,470,648,379,131,6,2,91,785,,,,
1970-01-01 00:00:13.100000000,714,382,583,375,646,469,648,378,131,7,2,91,786,,,,
1970-01-01 00:00:13.116666667,714,382,583,375,646,469,648,378,131,7,2,91,787,,,,
1970-01-01 00:00:13.133333333,714,381,584,375,646,469,649,378,130,6,3,91,788,,,,
1970-01-01 00:00:13.150000000,714,381,584,374,647,469,649,377,130,7,2,92,789,,,,
1970-01-01 00:00:13.166666667,715,381,584,374,647,469,649,377,131,7,2,92,790,,,,
1970-01-01 00:00:13.183333333,714,381,584,374,647,469,649,377,130,7,2,92,791,,,,
1970-01-01 00:00:13.200000000,714,381,584,375,647,469,649,378,130,6,2,91,792,,,,
1970-01-01 00:00:13.216666667,714,381,583,375,646,469,648,378,131,6,2,91,793,,,,
1970-01-01 00:00:13.233333333,714,381,583,375,646,469,648,378,131,6,2,91,794,,,,
1970-01-01 00:00:13.250000000,713,381,582,375,645,469,647,378,131,6,2,91,795,,,,
1970-01-01 00:00:13.266666667,712,382,582,375,645,469,647,378,130,7,2,91,796,,,,
1970-01-01 00:00:13.283333333,711,381,581,375,644,469,646,378,130,6,2,91,797,,,,
1970-01-01 00:00:13.300000000,711,381,580,375,644,469,645,378,131,6,1,91,798,,,,
1970-01-01 00:00:13.316666667,711,381,581,375,644,469,646,378,130,6,2,91,799,,,,
1970-01-01 00:00:13.333333333,711,381,581,376,644,469,646,378,130,5,2,91,800,,,,
1970-01-01 00:00:13.350000000,711,381,580,376,644,469,645,378,131,5,1,91,801,,,,
1970-01-01 00:00:13.366666667,712,381,580,376,644,469,646,378,132,5,2,91,802,,,,
1970-01-01 00:00:13.383333333,712,381,580,376,644,469,646,378,132,5,2,91,803,,,,
1970-01-01 00:00:13.400000000,712,381,581,375,644,469,646,378,131,6,2,91,804,,,,
1970-01-01 00:00:13.416666667,712,381,581,376,644,469,646,378,131,5,2,91,805,,,,
1970-01-01 00:00:13.433333333,712,381,580,376,644,469,646,378,132,5,2,91,806,,,,
1970-01-01 00:00:13.450000000,712,381,581,376,644,469,646,378,131,5,2,91,807,,,,
1970-01-01 00:00:13.466666667,716,380,585,376,644,469,650,378,131,4,6,91,808,,,,
1970-01-01 00:00:13.483333333,716,380,585,376,644,469,650,378,131,4,6,91,809,,,,
1970-01-01 00:00:13.500000000,717,380,585,376,644,469,651,378,132,4,7,91,810,,,,
1970-01-01 00:00:13.516666666,716,380,585,376,644,469,650,378,131,4,6,91,811,,,,
1970-01-01 00:00:13.533333332,716,381,585,376,644,469,650,378,131,5,6,91,812,,,,
1970-01-01 00:00:13.550000000,716,380,585,376,644,469,650,378,131,4,6,91,813,,,,
1970-01-01 00:00:13.566666667,717,380,586,376,644,469,651,378,131,4,7,91,814,,,,
1970-01-01 00:00:13.583333333,716,380,586,376,645,469,651,378,130,4,6,91,815,,,,
1970-01-01 00:00:13.600000000,717,380,586,376,645,469,651,378,131,4,6,91,816,,,,
1970-01-01 00:00:13.616666667,717,381,586,376,645,469,651,378,131,5,6,91,817,,,,
1970-01-01 00:00:13.633333333,717,380,587,375,645,469,652,377,130,5,7,92,818,,,,
1970-01-01 00:00:13.650000000,717,380,587,375,645,469,652,377,130,5,7,92,819,,,,
1970-01-01 00:00:13.666666667,718,380,587,375,645,469,652,377,131,5,7,92,820,,,,
1970-01-01 00:00:13.683333333,718,380,587,375,645,469,652,377,131,5,7,92,821,,,,
1970-01-01 00:00:13.700000000,717,380,586,376,645,469,651,378,131,4,6,91,822,,,,
1970-01-01 00:00:13.716666667,710,383,580,377,644,470,645,380,130,6,1,90,823,,,,
1970-01-01 00:00:13.733333333,708,384,579,378,644,470,643,381,129,6,1,89,824,,,,
1970-01-01 00:00:13.750000000,708,384,579,378,643,470,643,381,129,6,0,89,825,,,,
1970-01-01 00:00:13.766666667,707,383,578,378,642,470,642,380,129,5,0,90,826,,,,
1970-01-01 00:00:13.783333333,705,383,576,378,641,469,640,380,129,5,1,89,827,,,,
1970-01-01 00:00:13.800000000,703,382,574,379,639,469,638,380,129,3,1,89,828,,,,
1970-01-01 00:00:13.816666667,701,382,571,378,636,468,636,380,130,4,0,88,829,,,,
1970-01-01 00:00:13.833333333,699,382,568,378,633,468,633,380,131,4,0,88,830,,,,
1970-01-01 00:00:13.850000000,695,381,565,378,631,468,630,379,130,3,1,89,831,,,,
1970-01-01 00:00:13.866666667,693,382,563,378,628,467,628,380,130,4,0,87,832,,,,
1970-01-01 00:00:13.883333333,690,381,561,378,625,467,625,379,129,3,0,88,833,,,,
1970-01-01 00:00:13.900000000,688,381,559,378,623,467,623,379,129,3,0,88,834,,,,
1970-01-01 00:00:13.916666667,686,381,557,377,621,466,621,379,129,4,0,87,835,,,,
1970-01-01 00:00:13.933333333,685,381,556,378,620,467,620,379,129,3,0,88,836,,,,
1970-01-01 00:00:13.950000000,683,381,555,379,619,467,619,380,128,2,0,87,837,,,,
1970-01-01 00:00:13.966666667,683,382,554,379,618,468,618,380,129,3,0,88,838,,,,
1970-01-01 00:00:13.983333333,682,383,554,380,617,468,618,381,128,3,1,87,839,,,,
1970-01-01 00:00:14.000000000,683,383,554,381,617,469,618,382,129,2,1,87,840,,,,
1970-01-01 00:00:14.016666667,682,385,554,381,616,470,618,383,128,4,2,87,841,,,,
1970-01-01 00:00:14.033333333,682,386,554,382,616,471,618,384,128,4,2,87,842,,,,
1970-01-01 00:00:14.050000000,682,387,555,384,617,472,618,385,127,3,1,87,843,,,,
1970-01-01 00:00:14.066666667,682,388,556,385,618,473,619,386,126,3,1,87,844,,,,
1970-01-01 00:00:14.083333333,683,390,557,386,619,474,620,388,126,4,1,86,845,,,,
1970-01-01 00:00:14.100000000,686,393,561,388,620,476,623,390,125,5,3,86,846,,,,
1970-01-01 00:00:14.116666667,690,399,562,393,620,478,626,396,128,6,6,82,847,,,,
1970-01-01 00:00:14.133333333,691,400,564,394,622,479,627,397,127,6,5,82,848,,,,
1970-01-01 00:00:14.150000000,696,400,569,395,624,479,632,397,127,5,8,82,849,,,,
1970-01-01 00:00:14.166666667,700,399,573,395,626,480,636,397,127,4,10,83,850,,,,
1970-01-01 00:00:14.183333333,702,397,576,393,629,479,639,395,126,4,10,84,851,,,,
1970-01-01 00:00:14.200000000,704,397,578,393,631,479,641,395,126,4,10,84,852,,,,
1970-01-01 00:00:14.216666667,708,397,581,393,634,480,644,395,127,4,10,85,853,,,,
1970-01-01 00:00:14.233333333,711,397,584,393,637,480,647,395,127,4,10,85,854,,,,
1970-01-01 00:00:14.250000000,712,400,588,395,640,481,650,397,124,5,10,84,855,,,,
1970-01-01 00:00:14.266666667,714,401,590,395,642,481,652,398,124,6,10,83,856,,,,
1970-01-01 00:00:14.283333333,715,400,592,395,644,481,653,397,123,5,9,84,857,,,,
1970-01-01 00:00:14.300000000,717,400,592,394,645,480,654,397,125,6,9,83,858,,,,
1970-01-01 00:00:14.316666667,718,399,594,394,646,480,656,396,124,5,10,84,859,,,,
1970-01-01 00:00:14.333333333,718,399,594,394,646,480,656,396,124,5,10,84,860,,,,
1970-01-01 00:00:14.350000000,718,400,594,395,647,480,656,397,124,5,9,83,861,,,,
1970-01-01 00:00:14.366666667,715,401,591,395,646,480,653,398,124,6,7,82,862,,,,
1970-01-01 00:00:14.383333333,712,401,586,397,645,481,649,399,126,4,4,82,863,,,,
1970-01-01 00:00:14.400000000,708,401,578,396,642,481,643,398,130,5,1,83,864,,,,
1970-01-01 00:00:14.416666667,699,400,573,394,637,481,636,397,126,6,1,84,865,,,,
1970-01-01 00:00:14.433333333,694,399,568,394,631,482,631,396,126,5,0,86,866,,,,
1970-01-01 00:00:14.450000000,689,400,560,395,624,484,624,397,129,5,0,87,867,,,,
1970-01-01 00:00:14.466666667,682,404,551,398,615,490,616,401,131,6,1,89,868,,,,
1970-01-01 00:00:14.483333333,674,409,543,403,608,496,608,406,131,6,0,90,869,,,,
1970-01-01 00:00:14.500000000,666,414,533,409,597,503,599,411,133,5,2,92,870,,,,
1970-01-01 00:00:14.516666666,657,420,524,414,588,510,590,417,133,6,2,93,871,,,,
1970-01-01 00:00:14.533333332,651,424,514,418,579,515,582,421,137,6,3,94,872,,,,
1970-01-01 00:00:14.550000000,643,429,506,422,571,519,574,425,137,7,3,94,873,,,,
1970-01-01 00:00:14.566666667,636,432,498,425,563,523,567,428,138,7,4,95,874,,,,
1970-01-01 00:00:14.583333333,630,436,492,428,556,527,561,432,138,8,5,95,875,,,,
1970-01-01 00:00:14.600000000,624,438,484,429,549,531,554,433,140,9,5,98,876,,,,
1970-01-01 00:00:14.616666667,618,440,478,431,543,533,548,435,140,9,5,98,877,,,,
1970-01-01 00:00:14.633333333,613,442,471,433,537,535,542,437,142,9,5,98,878,,,,
1970-01-01 00:00:14.650000000,608,444,465,434,532,538,536,439,143,10,4,99,879,,,,
1970-01-01 00:00:14.666666667,604,445,460,436,527,540,532,440,144,9,5,100,880,,,,
